mass_kg,speed_mps,gap_mm,wind_n,controller_kp,rms_accel_mps2,settling_time_s,net_energy_kwh
112.5095466604667,0.02328237362746044,9.03455699402054,10.63459510779278,79.26420351358664,0.4009105105841445,4.820866593884075,0.02288999245606517
139.72138009695755,0.16454624800924686,8.022196403074453,21.077488002002287,79.292217703453,0.6284650864667846,5.155818837487808,0.06482796173959707
127.56856902451935,0.20239544136254783,9.652080399694956,11.318114714493777,93.07449246402314,0.566465793679955,4.257206575199081,0.06376406989483331
72.52071899905918,0.13799082404910795,11.257951306165868,20.646447500437755,149.90587554798157,0.38115657357489774,3.6003625351659054,0.03885187415537829
80.01662849112255,0.18694536672675005,6.80879174283727,25.14134362996607,85.25519418786713,0.5953160170095028,4.759183603098404,0.05559920746253345
137.35534453962617,0.07207740102034314,9.04467810800434,21.448323181650714,94.73792818192686,0.5410189885747541,4.838190990391069,0.03866289243522553
50.526530456557474,0.06565986403831475,7.0697695107081815,15.824164291796023,87.16275638264528,0.40831281529962765,4.552028704551449,0.022325747582461312
132.12284183827663,0.10351919862658088,11.29956977291403,31.632551950821167,108.14277395248712,0.5792906574729724,4.663378710008521,0.05660134040891169
129.70694287520462,0.061263386340443704,12.644420258105471,34.937497965827376,144.78985794758125,0.4986481419348053,3.8577880177328407,0.04588521439850545
96.79349528437209,0.09959413099587004,9.01483025127026,7.174850547528253,138.9072893718519,0.3645682689725271,3.5855209681558544,0.027105358451204008
80.30324268193135,0.2380685341244874,8.973791622195346,5.452348992721219,87.71387457045327,0.48852201784358595,4.240202660447932,0.045645983959393975
77.84256121007733,0.1518665250505578,10.316173271579476,4.527665631281708,76.69011420419328,0.3586529883227032,4.471972387881813,0.027064610568370222
75.48695876541245,0.09821565550679318,7.720462237104749,39.183869217932696,138.43986043513993,0.5138874580436018,4.003031254973656,0.047284141214917995
94.50763058826466,0.08245066255602061,7.979276732934167,37.66365211423671,99.3833338914159,0.5949637016073985,4.791167416304028,0.04888928703300714
100.45482589579532,0.2389690828627301,8.638818266259314,9.226687292044096,118.55411471181566,0.5192079229458596,3.6059508410214907,0.05968900633322616
105.34973520744924,0.12222998821883606,9.65940558510574,38.796302943286854,57.32914228296529,0.6380298658047067,5.847942507686887,0.06041931616925033
149.55002834343927,0.24549079270253557,6.652251682420587,8.31270668493616,136.6557696886248,0.5764178155940235,3.842652308026205,0.08052853797170528
129.2661919213753,0.13857021389444232,12.021857090936045,20.259040647525232,81.29651626169256,0.5020105148707683,5.1256181773633696,0.05510454766223022
112.21792294411627,0.1398682096760315,10.632436595434033,19.89540176878061,99.4526957287469,0.48354195877133427,4.853607478506124,0.052904636647549644
148.89601476818848,0.22620432045468017,8.39755098312401,36.5982361095536,69.8021081759457,0.7592544097031321,5.574499802481217,0.10175216358972172
71.5308698235599,0.1908365061894591,6.6203725788080225,1.6211543957910601,92.02426227262106,0.38893579711797494,3.8917444079267955,0.03244083035721954
66.02120338578445,0.15355015868614919,12.10544761121185,12.614032577375255,132.80489172967884,0.34160329839880066,3.4917943863994862,0.032591618824779255
111.25396042730307,0.11812938588233943,7.048631906330566,23.9989879386291,132.75792478736986,0.5712808549963834,3.8543172821746308,0.05074634713731851
54.394200796138335,0.2219832076662045,7.065653138797426,2.6559287401311593,97.36720130683838,0.4490363055320947,3.942804557992336,0.02911608337201784
53.56802787735961,0.11467861447858434,7.045473966458213,9.46202305624087,126.7910701178515,0.3609502330277482,3.633220507222825,0.021517336074696223
101.48888202713704,0.23223470251874753,6.650098488927924,18.60253816390162,95.8066865726573,0.6220786300035589,4.253157843025264,0.06441613871386259
96.6206025325289,0.03580453098802815,13.251138923202056,35.23428107476911,87.33563401792084,0.4629783360153913,5.070497943304155,0.04200302615827937
141.71677731928523,0.11889927823726751,8.153954397387125,30.438380866311512,104.58889765804537,0.5617899094524605,4.566481070765673,0.06249110984420174
112.92262544910105,0.13948840857190756,8.451284633654883,33.15921878246966,70.13407671594922,0.6326129946204722,5.397066285978714,0.06434866376338452
101.41176465995139,0.23871578498382545,12.66235448001654,30.442790901172497,81.65615248800677,0.6124109519304567,5.028268460102588,0.0758127381091098
99.68734353935042,0.07772982673289437,10.959387677694412,28.30883104199132,120.65287713233785,0.4789603741002413,4.24612952073626,0.0440207233935158
74.75149220273309,0.20538900387028503,7.497147092325751,33.98773370585787,127.05139815346804,0.6617036122567813,4.180879017774468,0.0606934479201236
51.179402554250586,0.17558837599967647,9.478507299012712,27.259067629467552,55.670813529525454,0.5551547328853903,5.166857616915142,0.0434654157237775
69.24021439853107,0.18492975798465827,13.071379717777173,29.427322372544044,123.28261400527485,0.4769277297662896,4.054549536439432,0.05812371060099902
119.20321208818392,0.1648131020532468,9.00299213615571,12.065780110088568,131.74299356982124,0.499499725995595,3.594341107667392,0.05447942367059945
70.06067239869952,0.2434589629461634,11.687052425572269,6.705628915949666,94.51935732482664,0.4426870280953462,4.208562738839513,0.04247595967310091
86.95363106022067,0.09651673561860473,6.774461670691744,30.260999166231535,56.24539128609032,0.5700391103699398,5.717447521009385,0.04482412249516582
50.3734242052076,0.11160337872625524,11.818598213908352,6.63349183074645,118.29132554455491,0.2699295257226314,4.001993933066462,0.021202928984992642
133.00477298017455,0.06666970300910872,12.211788192521972,36.778234060798766,74.61636596311723,0.5815862942760389,5.622761825282304,0.05357827985443516
65.44610810614398,0.031661932712622215,12.60613425361706,23.865713494244854,114.33573289222197,0.3701172633667199,4.286925750377212,0.026258605154375045
76.75993045637854,0.06896888484432802,11.393607923481689,13.177364514873009,87.66225090675042,0.33771521483925404,4.391194477189469,0.021647347051298643
138.03321539808286,0.2305568113384989,8.965862358610021,37.46572626609404,113.7163520387895,0.7354642788529869,4.970965668448441,0.09706229338858696
100.97908098684232,0.21323882794642962,6.513696001328829,6.2052108775137915,75.81348800776463,0.5515183331186042,4.654958624191736,0.05206026136982225
134.71502463658692,0.04585332054329316,10.15020987248236,20.578653507809857,97.65370225746284,0.5045112077274152,4.6823352016037525,0.03303626115703648
113.97171669425262,0.15886917582287902,12.059679251057617,3.662162928649444,102.46747390344876,0.39071334982074357,4.141031525312032,0.04577629601195402
124.17709473618571,0.13021519382461372,7.526705627917417,38.617108363382954,113.10131824307945,0.7055329310076849,4.747021102689716,0.0678665497666179
59.14956050630457,0.15677752021230407,8.129897812903549,23.015042472465158,70.31678415752052,0.4895419502015961,4.865914741400944,0.04258451075689623
104.11438213764887,0.17163325152008455,10.288960339034977,32.14666391200216,146.20510752024907,0.5587828998863501,3.9151315460201896,0.0632540836143307
100.777223630035,0.09053168290444054,11.986652503183354,11.276896745908115,78.91380757433565,0.3731904037250137,4.545508426791171,0.033004383680904026
137.13393766928806,0.24111069428938509,13.172693846073436,32.071865066741545,80.60201317674802,0.6752135983029242,5.18308725911944,0.0999788495608644
86.12640590141575,0.12714320806405874,7.005932140273353,28.113678623563917,75.63123831601459,0.6042322349546819,5.387500376881152,0.049937536570018044
109.8184067207213,0.16446319661892858,7.474161702931973,25.74725879170741,56.74762605680937,0.5944621248866524,5.422322429500173,0.06122709090702227
55.925164234550365,0.16610202229693402,12.396295771105143,38.02251259628128,92.29229129015039,0.49351780046779703,4.787090580925356,0.05330455220713448
88.76318011107287,0.06229456119722897,11.156172984187798,17.33965352380972,127.1836311316715,0.36831835984227895,3.992396572416157,0.03250493400807956
82.30363462582066,0.03422904617596605,11.767782334479818,16.603537343685083,120.95669366848485,0.2995984735727413,4.090283072599777,0.021062816728280448
65.01997290704519,0.11464886940453424,13.97416932025051,27.68484515140067,69.55724530403161,0.3740280364544799,4.894681050307814,0.04083460417022479
131.63381038190755,0.1957269203408478,13.513439669527049,33.40221224572158,63.69319025333326,0.6489496964169691,5.517028244461576,0.08317074562001747
87.94461715503124,0.2075010113071075,12.74420053473269,13.403040801351773,82.14279404015703,0.46200394564090214,4.779010368064549,0.05270762885407857
147.87478844112218,0.18789752727047493,12.216926472425456,26.78628218782957,126.82551533900728,0.5991773493194968,4.384841165779766,0.08012498412630982
108.99916930106103,0.04603713908080129,9.160153721651495,8.361496314564253,98.80781358522253,0.36444384505160526,4.34297906548679,0.021339859674715377
110.50562538298513,0.23007161815214047,11.129832884878521,22.06799894611532,142.3184182440686,0.5722191447028104,4.0547536023523225,0.07194697228774528
113.79965807883322,0.20446841293937526,7.475565139572631,30.766868074725316,115.63837659269367,0.6589332275395005,4.3873793011954065,0.07539130768622798
117.64502438127883,0.2218690143293927,12.075955722246448,2.6125980460067932,112.0906780612134,0.462427608419883,4.017611737609554,0.05802946655652106
65.07880191683687,0.14035995518429079,12.06152531614711,29.113682617770863,126.76911260473221,0.4186277107022603,3.9827360333493247,0.043276674179494705
94.03134671881875,0.23059615007316844,11.770361709077752,0.6172990780201326,125.02582476929626,0.3709923427878113,3.861552756949781,0.04781814517147894
73.95639618295233,0.030730014729394052,9.558392195414232,38.33400115981164,84.38381250143937,0.49795784626343614,4.750817923010653,0.04096686626004304
90.24982981039815,0.026966431804268456,9.02544263032657,18.746792019937153,75.70084017276801,0.3939918671841694,4.772798782207948,0.021930828794724244
59.670409393174566,0.02464958187191378,9.358167458959532,16.362834251255155,93.76213897256822,0.3495842640842321,4.298846276187385,0.019549785186789796
146.78280510488213,0.07813679592906497,6.266713880889973,28.817786034708753,98.92471807713119,0.6399368735097558,4.98237295920108,0.05132206513343308
71.50040373558801,0.07717104783806607,12.754560931291945,20.931954798643666,64.17227704239191,0.3534194292304293,5.1404810455686,0.02964135577966078
117.1765162611285,0.06312576690187231,10.338959020438171,29.233954212930534,94.13321950434457,0.5109095591439075,5.068266337260732,0.04254615494910764
80.04200814790703,0.150422838228641,9.10014911201385,3.390315789348426,113.98232558816625,0.36976915596703075,3.6001875614410057,0.028672285079828237
137.40770261495044,0.028966743437600435,10.38423014612831,22.511674826514906,63.57145049834797,0.5121918054317034,5.468149449374408,0.03223910819887421
116.22147383384538,0.1557892096020159,11.773121748157298,22.324347713983506,63.8037888058955,0.5168973753864582,5.218912671465687,0.06269722402965881
63.16158158083057,0.05818256520085992,9.051686955187165,37.2845556683528,67.37214125132718,0.5006627812110634,5.185795111577763,0.04522196078020598
134.5074320874553,0.17591095297048118,12.645125387295934,1.5842231235452742,78.33314053582521,0.45766403059042604,4.740652941181751,0.05215167826352302
144.49481711449795,0.02484733152209495,13.355706770443096,18.112785722256305,146.17092748794425,0.42315636159328135,3.6711373507097744,0.02715124808342312
140.3916788195927,0.09143114532223483,9.099458378485156,25.242916486401306,52.57912925954615,0.6398274216428226,5.308463724037418,0.05010867262249475
106.97191478592772,0.2358184959788612,7.102529234799449,22.029878050730062,68.37391182811628,0.6640026392346164,5.082222033913824,0.07228002634631539
64.54599537609269,0.14383116737176627,12.082986367921457,2.9664439126962794,66.50478393772005,0.32775733312921707,4.3957611211330505,0.028036120980264763
69.24634949683323,0.20666510263175267,13.94359086998885,23.729135727425824,97.43480251536123,0.49046737010325736,4.400404294098745,0.04896655728084687
142.79056847445244,0.17134599877069692,7.183905190096517,8.887875409090572,51.507277853041664,0.5912643738931016,5.377521995287536,0.06215407466278598
105.23264876672638,0.16047268069111104,11.70140540849172,7.8219671734739205,95.8173220542372,0.3906345017299946,4.399458103402238,0.043933552236113116
68.05524984489116,0.0639881164195264,12.602587202400322,35.14763538990614,66.29224499134997,0.4504591535402863,5.5199482146801735,0.043644644053202904
138.405689419647,0.15211079209929537,13.364575559970888,7.913684309587459,76.9640222663084,0.4513264197404739,4.796595831035263,0.05281141228281199
114.15717052224808,0.029127876245570002,6.9870513142205946,18.17163008025887,129.24406057603977,0.42952573681433065,3.7636684547432755,0.023842271946187675
106.9694274473808,0.20438281317113086,6.734479305212876,30.011475289568132,68.40672214769106,0.6506088041254596,5.183371688427095,0.07228888599515901
87.62878361299201,0.2408163109160205,13.902972654772269,28.292615440983766,111.7128833068964,0.49065244116431583,4.267627910053567,0.07031090734232431
91.09552821571299,0.2164220864086244,6.9340518808127065,22.138360236851938,90.6312269891413,0.6300551849277755,4.4931134580266106,0.06121238409558457
73.94892126818448,0.03166321857219408,7.414460473095168,32.281829877055614,91.75955692359699,0.4724695004446983,4.855065337241421,0.03548446216934268
53.80572866912391,0.09789181917745025,10.599623470632153,18.632646968159815,131.6845417597935,0.34748030531807217,3.620769251668623,0.028397048546301543
